competitionCode,teamShortName,playerName,profileUrl,seasonMatches,seasonStarts,seasonMinutes,seasonTries,seasonYellowCards,seasonRedCards,contractEndDate,careerHistory
TOP14,LAR,Sio KITE,https://www.allrugby.com/joueurs/sio-kite-20227.html,,,,,,,,Stade Rochelais (2024 - 2027)
TOP14,LAR,Toine OBIANG NGUEMA,https://www.allrugby.com/joueurs/toine-obiang-nguema-18555.html,2,1,66,,,,,Stade Rochelais (2024 - 2027)
TOP14,LAR,Billy SELA,https://www.allrugby.com/joueurs/billy-sela-17087.html,9,5,314,1,,,,Bath Rugby (2023 - 2027)
TOP14,LAR,Upaleto FEAO,https://www.allrugby.com/joueurs/upaleto-feao-17173.html,6,6,241,,,,,Stade Rochelais (2020 - 2027)
TOP14,LAR,Valentino PANI,https://www.allrugby.com/joueurs/valentino-pani-17981.html,,,,,,,,Soyaux-Angoulême XV Charente (2024 - 2025) | Niort RC (2025 - 2026) | Stade Rochelais (2026 - 2027)
TOP14,LAR,Ioan EMANUEL,https://www.allrugby.com/joueurs/ioan-emanuel-17160.html,1,0,14,,,,,Bath Rugby (2026 - 2026) | Cardiff Rugby (2026 - 2026) | Bath Rugby (2026 - 2027)
TOP14,LAR,Zak PRICE,https://www.allrugby.com/joueurs/zak-price-22741.html,1,1,29,,,,,Niort RC (2021 - 2022) | Stade Rochelais (2022 - 2027)
TOP14,LAR,Gabin GARAULT,https://www.allrugby.com/joueurs/gabin-garault-17169.html,2,2,103,1,,,,Stade Rochelais (2021 - 2027)
TOP14,LAR,Seveci Naikalagi NAISILISILI,https://www.allrugby.com/joueurs/seveci-naikalagi-naisilisili-23765.html,,,,,,,,RC Sablais (2019 - 2025) | Stade Rochelais (2025 - 2027)
TOP14,LAR,Christian GERMANÒ,https://www.allrugby.com/joueurs/christian-germano-22875.html,1,0,20,,,,,Stade Rochelais (2026 - 2027)
TOP14,LAR,Igor GATTEAU,https://www.allrugby.com/joueurs/igor-gatteau-22739.html,,,,,,,,Stade Rochelais (2021 - 2027)
TOP14,LAR,Bas BROEKS,https://www.allrugby.com/joueurs/bas-broeks-23531.html,,,,,,,,Stade Rochelais (2026 - 2027)
TOP14,LAR,Kirill FRAINDT,https://www.allrugby.com/joueurs/kirill-fraindt-21567.html,9,4,317,1,,,,Stade Rochelais (2025 - 2027)
TOP14,LAR,Lucas ANDJISSERAMATCHI,https://www.allrugby.com/joueurs/lucas-andjisseramatchi-17859.html,10,2,220,,,,,Stade Rochelais (2024 - 2027)
TOP14,LAR,Oscar BOUTEZ,https://www.allrugby.com/joueurs/oscar-boutez-18550.html,,,,,,,,Olympique Marcquois Rugby (2020 - 2024) | Stade Rochelais (2024 - 2027)
TOP14,LAR,Max PEARCE,https://www.allrugby.com/joueurs/max-pearce-16333.html,2,0,20,,,,,Bath Rugby (2026 - 2026) | Cardiff Rugby (2026 - 2026) | Bath Rugby (2026 - 2027)
TOP14,LAR,Nolhann COUILLAUD,https://www.allrugby.com/joueurs/nolhann-couillaud-18566.html,5,3,214,,,,,Stade Rochelais (2017 - 2027)
TOP14,LAR,Temanatua BOICHOT,https://www.allrugby.com/joueurs/temanatua-boichot-17168.html,,,,,,,,Stade Rochelais (2015 - 2027)
TOP14,LAR,Daniel MARAIS,https://www.allrugby.com/joueurs/daniel-marais-16332.html,,,,,,,,Bath Rugby (2023 - 2024)
TOP14,LAR,Arthur VENDÉ,https://www.allrugby.com/joueurs/arthur-vende-23176.html,,,,,,,,Racing 92 (2017 - 2025) | Stade Rochelais (2025 - 2027)
TOP14,LAR,Eddie ERSKINE,https://www.allrugby.com/joueurs/eddie-erskine-14867.html,1,0,5,,,,,Hartpury RFC (2024 - 2025)
TOP14,LAR,Diego JURD,https://www.allrugby.com/joueurs/diego-jurd-17171.html,7,2,233,,,,,Stade Rochelais (2011 - 2027)
TOP14,LAR,Harvey CUCKSON,https://www.allrugby.com/joueurs/harvey-cuckson-13538.html,5,4,242,,,,,Worcester Warriors (2026 - 2026) | Bath Rugby (2026 - 2026) | Scarlets (2026 - 2027)
TOP14,LAR,Jack BENNETT,https://www.allrugby.com/joueurs/jack-bennett-18532.html,1,1,63,,,,,Bath Rugby (2026 - 2026) | London Scottish (2026 - 2026) | Bath Rugby (2026 - 2027)
TOP14,LAR,Paco SCHEIBEL,https://www.allrugby.com/joueurs/paco-scheibel-22740.html,,,,,,,,Stade Rochelais (2022 - 2027)
TOP14,LAR,Hugo BIZOTTO,https://www.allrugby.com/joueurs/hugo-bizotto-18554.html,,,,,,,,Club Athlétique Bordeaux Bègles Gironde (2017 - 2021) | Stade Rochelais (2021 - 2027)
TOP14,LAR,Ilian SONKO-BASIN,https://www.allrugby.com/joueurs/ilian-sonko-basin-22530.html,,,,,,,,Stade Rochelais (2023 - 2027)
TOP14,LAR,Rory CAMERON,https://www.allrugby.com/joueurs/rory-cameron-18021.html,,,,,,,,Bath Rugby (2023 - 2024)
TOP14,LAR,Jurgen KAMOTO,https://www.allrugby.com/joueurs/jurgen-kamoto-18565.html,,,,,,,,RC Baulois (2019 - 2020) | Saint-Nazaire Rugby (2020 - 2024) | Stade Rochelais (2024 - 2027)
TOP14,LAR,Peni Torau VUETIMAIWAI,https://www.allrugby.com/joueurs/vuetimaiwai-peni-torau-17172.html,,,,,,,,Stade Rochelais (2023 - 2027)
TOP14,LAR,Jessy TAOFIFENUA,https://www.allrugby.com/joueurs/jessy-taofifenua-23697.html,,,,,,,,AS Saint-Junien Rugby (2014 - 2023) | Stade Rochelais (2023 - 2027)
TOP14,LAR,Mark GRINDLAY,https://www.allrugby.com/joueurs/mark-grindlay-21502.html,,,,,,,,Stade Rochelais (2025 - 2027)
TOP14,LAR,Martin BETSEN,https://www.allrugby.com/joueurs/martin-betsen-18569.html,,,,,,,,Stade Rochelais (2024 - 2027)
TOP14,ASM,Archie GRIFFIN,https://www.allrugby.com/joueurs/archie-griffin-9124.html,8,4,302,3,,,,Bath Rugby (2023 - 2023) | Richmond FC (2023 - 2023) | Bath Rugby (2023 - 2027)
TOP14,ASM,Cristian OJOVAN,https://www.allrugby.com/joueurs/cristian-ojovan-5550.html,20,11,826,,,,2027-06-30,Stade Aurillacois Cantal Auvergne (2017 - 2020) | ASM Clermont Auvergne (2020 - 2027)
TOP14,ASM,Giorgi AKHALADZE,https://www.allrugby.com/joueurs/giorgi-akhaladze-7305.html,2,2,80,,,,2027-06-30,Association Sportive Béziers Hérault (2021 - 2024) | ASM Clermont Auvergne (2024 - 2027)
TOP14,ASM,Giorgi DZMANASHVILI,https://www.allrugby.com/joueurs/giorgi-dzmanashvili-14124.html,2,1,57,,,,2027-06-30,Biarritz Olympique Pays Basque (2024 - 2025) | ASM Clermont Auvergne (2025 - 2027)
TOP14,ASM,Arthur CORDWELL,https://www.allrugby.com/joueurs/arthur-cordwell-8947.html,9,9,492,,,,,Bath Rugby (2024 - 2024) | Coventry Rugby (2024 - 2024) | Bath Rugby (2024 - 2025)
TOP14,ASM,Beno OBANO,https://www.allrugby.com/joueurs/beno--obano--3438.html,17,13,905,4,,,,Bath Rugby (2014 - 2027)
TOP14,ASM,Régis MONTAGNE,https://www.allrugby.com/joueurs/regis-montagne-8869.html,2,1,103,,,,2027-06-30,ASM Clermont Auvergne (2024 - 2027)
TOP14,ASM,Sacha LOTRIAN,https://www.allrugby.com/joueurs/sacha-lotrian-7681.html,2,0,80,,,,2027-06-30,Union Sportive Arlequins Perpignanais (2009 - 2024) | ASM Clermont Auvergne (2024 - 2027)
TOP14,ASM,Barnabé MASSA,https://www.allrugby.com/joueurs/barnabe-massa-14198.html,2,1,92,,,,2027-06-30,FC Grenoble Rugby (2020 - 2024) | ASM Clermont Auvergne (2024 - 2027)
TOP14,ASM,Johannes JONKER,https://www.allrugby.com/joueurs/johannes-jonker-5801.html,17,9,673,,,,,Ealing Trailfinders (2020 - 2021) | Bath Rugby (2021 - 2024) | FC Grenoble Rugby (2024 - 2027)
TOP14,ASM,Etienne FOURCADE,https://www.allrugby.com/joueurs/etienne-fourcade-4381.html,2,1,68,,,,2027-06-30,FC Grenoble Rugby (2015 - 2020) | ASM Clermont Auvergne (2020 - 2027)
TOP14,ASM,Juan SCHOEMAN,https://www.allrugby.com/joueurs/juan-schoeman-5309.html,16,15,884,,,,,Southern Kings (2020 - 2020) | Bath Rugby (2020 - 2024) | Lions Rugby (2024 - 2026)
TOP14,ASM,Peniami Nasali NARISIA,https://www.allrugby.com/joueurs/peniami-nasali-narisia-4088.html,10,5,361,2,,,2027-06-30,Oyonnax Rugby (2024 - 2026) | ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Kieran VERDEN,https://www.allrugby.com/joueurs/kieran-verden-10914.html,1,1,66,,,,,Bath Rugby (2024 - 2024) | Cambridge RUFC (2024 - 2024) | Bath Rugby (2024 - 2027)
TOP14,ASM,Mikey SUMMERFIELD,https://www.allrugby.com/joueurs/mikey-summerfield-13135.html,7,0,94,,,,,Coventry Rugby (2026 - 2026) | Worcester Warriors (2026 - 2026) | Bath Rugby (2026 - 2026)
TOP14,ASM,Darcy SWAIN,https://www.allrugby.com/joueurs/darcy-swain-6880.html,2,2,128,,,,2027-06-30,Western Force (2024 - 2026) | ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Scott KIRK,https://www.allrugby.com/joueurs/scott-kirk-14626.html,1,1,66,,,,,Bath Rugby (2022 - 2027)
TOP14,ASM,Léo MICHAUX,https://www.allrugby.com/joueurs/leo-michaux-21576.html,1,0,12,,,,2027-06-30,ASM Clermont Auvergne (2012 - 2027)
TOP14,ASM,Thomas DU TOIT,https://www.allrugby.com/joueurs/thomas-du-toit-4783.html,16,7,713,8,,,,Stade Toulousain (2020 - 2020) | Sharks Rugby Club (2020 - 2023) | Bath Rugby (2023 - 2026)
TOP14,ASM,Will STUART,https://www.allrugby.com/joueurs/will-stuart-5879.html,4,2,141,,,,,Bath Rugby (2019 - 2027)
TOP14,ASM,Tevita RATUVA,https://www.allrugby.com/joueurs/tevita-ratuva-6650.html,1,0,24,,,,2027-06-30,Scarlets (2019 - 2021) | CA Brive Corrèze Limousin (2021 - 2025) | ASM Clermont Auvergne (2025 - 2027)
TOP14,ASM,Thibaud LANEN,https://www.allrugby.com/joueurs/thibaud-lanen-7764.html,2,1,78,1,,,2027-06-30,ASM Clermont Auvergne (2013 - 2027)
TOP14,ASM,Hame FAIVA,https://www.allrugby.com/joueurs/hame-faiva-5870.html,3,0,53,,,,,Hurricanes (2023 - 2023) | Bath Rugby (2023 - 2025) | Newcastle (2025 - 2026)
TOP14,ASM,Thomas CEYTE,https://www.allrugby.com/joueurs/thomas-ceyte-3465.html,1,1,80,,,,2027-06-30,USON Nevers Rugby (2017 - 2022) | Aviron Bayonnais (2022 - 2024) | ASM Clermont Auvergne (2024 - 2027)
TOP14,ASM,Anthime HEMERY,https://www.allrugby.com/joueurs/anthime-hemery-12328.html,2,1,100,1,,,2023-06-30,ASM Clermont Auvergne (2023 - 2023) | Racing 92 (2024 - 2024) | ASM Clermont Auvergne (2024 - 2027)
TOP14,ASM,Antoine CHALUS,https://www.allrugby.com/joueurs/antoine-chalus-15384.html,1,1,11,,,,2027-06-30,ASM Clermont Auvergne (2020 - 2027)
TOP14,ASM,Jasper SPANDLER,https://www.allrugby.com/joueurs/jasper-spandler-13137.html,1,0,17,1,,,,Bath Rugby (2026 - 2026) | Worcester Warriors (2026 - 2026) | Bath Rugby (2026 - 2027)
TOP14,ASM,John STEWART,https://www.allrugby.com/joueurs/john-stewart-11903.html,7,2,241,2,,,,Cambridge RUFC (2025 - 2025) | Leicester Tigers (2026 - 2026) | Cambridge RUFC (2026 - 2026)
TOP14,ASM,Kévin NOAH,https://www.allrugby.com/joueurs/kevin-noah-6072.html,2,1,71,1,,,2021-06-30,ASM Clermont Auvergne (2018 - 2021) | USON Nevers Rugby (2021 - 2026) | ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Killian TIXERONT,https://www.allrugby.com/joueurs/killian-tixeront-8041.html,2,1,80,,,,2027-06-30,ASM Clermont Auvergne (2017 - 2027)
TOP14,ASM,Louis VERMEULEN,https://www.allrugby.com/joueurs/louis-vermeulen-22250.html,1,1,57,,,,2027-06-30,ASM Clermont Auvergne (2015 - 2027)
TOP14,ASM,Marcos KREMER,https://www.allrugby.com/joueurs/marcos-kremer-5577.html,2,2,160,,,,2027-06-30,Stade Français Paris Rugby (2020 - 2023) | ASM Clermont Auvergne (2023 - 2027)
TOP14,ASM,Niall ANNETT,https://www.allrugby.com/joueurs/nial-annett-4247.html,17,4,464,2,,,,Worcester Warriors (2015 - 2022) | Bath Rugby (2022 - 2025)
TOP14,ASM,Tom DUNN,https://www.allrugby.com/joueurs/tom-dunn-2568.html,13,11,698,4,,,,Bath Rugby (2013 - 2027)
TOP14,ASM,Pio MUARUA,https://www.allrugby.com/joueurs/pio-muarua-4228.html,18,3,501,1,,,2027-06-30,Stade Montois Rugby Pro (2021 - 2021) | FC Grenoble Rugby (2021 - 2025) | ASM Clermont Auvergne (2025 - 2027)
TOP14,ASM,Charlie EWELS,https://www.allrugby.com/joueurs/charlie-ewels-2571.html,12,9,597,,,,,Bath Rugby (2023 - 2023) | Bulls (2023 - 2023) | Bath Rugby (2023 - 2027)
TOP14,ASM,Pita-Gus SOWAKULA,https://www.allrugby.com/joueurs/pita-gus-sowakula-6846.html,20,16,1284,3,,,2027-06-30,Chiefs (2023 - 2023) | Taranaki Bulls (2023 - 2023) | ASM Clermont Auvergne (2023 - 2027)
TOP14,ASM,Selevasio TOLOFUA,https://www.allrugby.com/joueurs/selevasio-tolofua-5069.html,19,13,1039,2,,,2027-06-30,Rugby Club Toulonnais (2023 - 2025) | ASM Clermont Auvergne (2025 - 2027)
TOP14,ASM,Baptiste GERMAIN,https://www.allrugby.com/joueurs/baptiste-germain-7571.html,2,0,36,,,,2027-06-30,Stade Toulousain (2023 - 2024) | Aviron Bayonnais (2024 - 2026) | ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Baptiste JAUNEAU,https://www.allrugby.com/joueurs/baptiste-jauneau-10021.html,2,2,124,,,,2027-06-30,Biarritz Olympique Pays Basque (2018 - 2021) | ASM Clermont Auvergne (2021 - 2027)
TOP14,ASM,Elliot STOOKE,https://www.allrugby.com/joueurs/elliot-stooke-3147.html,11,11,827,1,,,,Bath Rugby (2024 - 2024) | Red Hurricanes Osaka (2024 - 2026) | Leicester Tigers (2026 - 2027)
TOP14,ASM,Lucas ZAMORA,https://www.allrugby.com/joueurs/lucas-zamora-14167.html,18,3,481,3,,,2027-06-30,Soyaux-Angoulême XV Charente (2024 - 2025) | ASM Clermont Auvergne (2025 - 2027)
TOP14,ASM,Harry PLUMMER,https://www.allrugby.com/joueurs/harry-plummer-7546.html,2,2,160,1,,,2027-06-30,Auckland (2024 - 2024) | Blues (2024 - 2025) | ASM Clermont Auvergne (2025 - 2027)
TOP14,ASM,Jacques DU PLESSIS,https://www.allrugby.com/joueurs/jacques-du-plessis-3413.html,1,0,16,,,,,Bath Rugby (2023 - 2023) | Bulls (2024 - 2024) | Bath Rugby (2024 - 2025)
TOP14,ASM,Justin BOURAUX,https://www.allrugby.com/joueurs/justin-bouraux-12429.html,28,24,1787,4,,,2027-06-30,Oyonnax Rugby (2015 - 2026) | ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Josh MCNALLY,https://www.allrugby.com/joueurs/josh-mcnally-3203.html,18,18,1288,1,,,,Bath Rugby (2019 - 2024) | Cardiff Rugby (2024 - 2027)
TOP14,ASM,AJ LAM,https://www.allrugby.com/joueurs/aj-lam-11102.html,2,0,40,1,,,2027-06-30,Auckland (2025 - 2025) | Blues (2025 - 2026) | ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Alivereti LOALOA,https://www.allrugby.com/joueurs/alivereti-loaloa-7992.html,2,2,160,1,,,2027-06-30,USON Nevers Rugby (2019 - 2025) | ASM Clermont Auvergne (2025 - 2027)
TOP14,ASM,Quinn ROUX,https://www.allrugby.com/joueurs/quinn-roux-3021.html,11,10,559,,,,,Rugby Club Toulonnais (2021 - 2022) | Bath Rugby (2022 - 2027)
TOP14,ASM,Léon DARRICARRÈRE,https://www.allrugby.com/joueurs/leon-darricarrere-11217.html,2,2,120,,,,2027-06-30,Castres Olympique (2013 - 2016) | Stade Montois Rugby Pro (2016 - 2021) | ASM Clermont Auvergne (2021 - 2027)
TOP14,ASM,Akenzua Al-Kareem ABDUL-KHALIK,https://www.allrugby.com/joueurs/akenzua-al-kareem-abdul-khalik-14768.html,15,10,833,3,,,,Bristol Bears (2025 - 2025) | Worcester Warriors (2026 - 2026) | Bristol Bears (2026 - 2027)
TOP14,ASM,Mathys BELAUBRE,https://www.allrugby.com/joueurs/mathys-belaubre-15383.html,19,16,1206,4,,,2026-06-30,ASM Clermont Auvergne (2026 - 2026) | USON Nevers Rugby (2026 - 2026) | ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Alfie BARBEARY,https://www.allrugby.com/joueurs/alfie-barbeary-7125.html,1,1,50,,,,,Wasps (2023 - 2023) | Bath Rugby (2023 - 2026) | Saracens (2026 - 2027)
TOP14,ASM,Arthur GREEN,https://www.allrugby.com/joueurs/arthur-green-14769.html,8,7,453,6,,,,Bath Rugby (2025 - 2025) | Doncaster Knights (2025 - 2025) | Bath Rugby (2025 - 2027)
TOP14,ASM,Yanis BROSSET,https://www.allrugby.com/joueurs/yanis-brosset-22478.html,1,1,80,,,,2027-06-30,ASM Clermont Auvergne (2022 - 2027)
TOP14,ASM,Alivereti RAKA,https://www.allrugby.com/joueurs/alivereti-raka-3567.html,10,10,686,6,,,2027-06-30,ASM Clermont Auvergne (2014 - 2027)
TOP14,ASM,Bautista DELGUY,https://www.allrugby.com/joueurs/bautista-delguy-6149.html,2,2,160,1,,,2027-06-30,Union Sportive Arlequins Perpignanais (2021 - 2022) | ASM Clermont Auvergne (2022 - 2027)
TOP14,ASM,Chris CLOETE,https://www.allrugby.com/joueurs/chris-cloete-5653.html,3,2,144,1,,,,Munster Rugby (2017 - 2022) | Bath Rugby (2022 - 2024)
TOP14,ASM,Etene NANAI-SETURO,https://www.allrugby.com/joueurs/etene-nanai-seturo-7488.html,5,5,369,1,,,2027-06-30,Counties Manukau Steelers (2025 - 2025) | Chiefs (2025 - 2026) | ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Joris JURAND,https://www.allrugby.com/joueurs/joris-jurand-7299.html,14,13,974,6,,,2027-06-30,Montpellier Hérault Rugby (2019 - 2019) | CA Brive Corrèze Limousin (2019 - 2023) | ASM Clermont Auvergne (2023 - 2027)
TOP14,ASM,Ethan STADDON,https://www.allrugby.com/joueurs/ethan-staddon-11097.html,9,9,696,3,,,,Hartpury RFC (2023 - 2023) | Bath Rugby (2023 - 2026) | Bristol Bears (2026 - 2027)
TOP14,ASM,Ewan RICHARDS,https://www.allrugby.com/joueurs/ewan-richards-11173.html,1,1,63,,,,,Bath Rugby (2024 - 2024) | Cambridge RUFC (2024 - 2024) | Bath Rugby (2024 - 2027)
TOP14,ASM,Fergus LEE-WARNER,https://www.allrugby.com/joueurs/fergus-lee-warner-10429.html,3,2,176,,,,,New South Wales Waratahs (2024 - 2025) | Newcastle (2025 - 2026) | FC Grenoble Rugby (2026 - 2027)
TOP14,ASM,Yérim FALL,https://www.allrugby.com/joueurs/yerim-fall-13746.html,1,1,80,1,,,2027-06-30,Rugby Club Massy Essonne (2016 - 2022) | ASM Clermont Auvergne (2022 - 2027)
TOP14,ASM,Kylan HAMDAOUI,https://www.allrugby.com/joueurs/kylan-hamdaoui-2454.html,2,2,160,,,,2027-06-30,Biarritz Olympique Pays Basque (2014 - 2018) | Stade Français Paris Rugby (2018 - 2024) | ASM Clermont Auvergne (2024 - 2027)
TOP14,ASM,GJ VAN VELZE,https://www.allrugby.com/joueurs/gj-van-velze-4282.html,1,0,2,,,,,Tel-Aviv Heat (2021 - 2022) | Bath Rugby (2022 - 2024)
TOP14,ASM,Aloïs MONTAVY,https://www.allrugby.com/joueurs/alois-montavy-23810.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2014 - 2027)
TOP14,ASM,Cédric ATLAN,https://www.allrugby.com/joueurs/cedric-atlan-20563.html,,,,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2025 - 2026) | ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Enzo DEFILLON,https://www.allrugby.com/joueurs/enzo-defillon-23798.html,,,,,,,2027-06-30,CS Bourgoin Jallieu Rugby (2022 - 2025) | ASM Clermont Auvergne (2025 - 2027)
TOP14,ASM,Archie STANLEY,https://www.allrugby.com/joueurs/archie-stanley-13534.html,5,0,51,,,,,Bath Rugby (2024 - 2024) | London Scottish (2025 - 2025) | Bath Rugby (2025 - 2025)
TOP14,ASM,Hendro HATTINGH,https://www.allrugby.com/joueurs/hendro-hattingh-23792.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Mathéo FRISACH,https://www.allrugby.com/joueurs/matheo-frisach-15389.html,3,0,115,,,,2027-06-30,Union Bordeaux-Bègles (2019 - 2023) | ASM Clermont Auvergne (2023 - 2027)
TOP14,ASM,Noah TRAINI,https://www.allrugby.com/joueurs/noah-traini-23693.html,,,,,,,2027-06-30,Louhans (2019 - 2019) | Cercle Sportif Lédonien (2019 - 2022) | ASM Clermont Auvergne (2022 - 2027)
TOP14,ASM,Nohem EZ ZAHOUANY,https://www.allrugby.com/joueurs/nohem-ez-zahouany-20641.html,1,0,21,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2022 - 2025) | ASM Clermont Auvergne (2025 - 2027)
TOP14,ASM,Billy SELA,https://www.allrugby.com/joueurs/billy-sela-17087.html,9,5,314,1,,,,Bath Rugby (2023 - 2027)
TOP14,ASM,Ioan EMANUEL,https://www.allrugby.com/joueurs/ioan-emanuel-17160.html,1,0,14,,,,,Bath Rugby (2026 - 2026) | Cardiff Rugby (2026 - 2026) | Bath Rugby (2026 - 2027)
TOP14,ASM,Tristan OLIVIER,https://www.allrugby.com/joueurs/tristan-olivier-22520.html,,,,,,,2027-06-30,Stade Toulousain (2021 - 2024) | Association Sportive Béziers Hérault (2024 - 2026) | ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Chuan UN,https://www.allrugby.com/joueurs/chuan-un-23806.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2023 - 2027)
TOP14,ASM,Gabriel MELCHOR,https://www.allrugby.com/joueurs/gabriel-melchor-22451.html,,,,,,,2027-06-30,Rives d'Orb (2018 - 2019) | Association Sportive Béziers Hérault (2019 - 2025) | ASM Clermont Auvergne (2025 - 2027)
TOP14,ASM,Mevlut ZENGIN,https://www.allrugby.com/joueurs/mevlut-zengin-23691.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2015 - 2027)
TOP14,ASM,Raphaël CEYSSAT,https://www.allrugby.com/joueurs/raphael-ceyssat-22377.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2023 - 2027)
TOP14,ASM,Andrea FOIAMA-CRESPO,https://www.allrugby.com/joueurs/andrea-foiama-crespo-23791.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Baptiste VESCHAMBRE,https://www.allrugby.com/joueurs/baptiste-veschambre-21575.html,1,0,29,,,,2027-06-30,ASM Clermont Auvergne (2022 - 2027)
TOP14,ASM,Julien FOURNIER,https://www.allrugby.com/joueurs/julien-fournier-23804.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2014 - 2027)
TOP14,ASM,Nico JONES,https://www.allrugby.com/joueurs/nico-jones-23793.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Noann LAVAIL,https://www.allrugby.com/joueurs/noann-lavail-23794.html,,,,,,,2027-06-30,Stade Aurillacois Cantal Auvergne (2024 - 2026) | ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Pierre JOB,https://www.allrugby.com/joueurs/pierre-job-22787.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2024 - 2027)
TOP14,ASM,Ephise NAVECTH,https://www.allrugby.com/joueurs/ephise-navecth-23796.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2021 - 2027)
TOP14,ASM,Ilan CUSIN,https://www.allrugby.com/joueurs/ilan-cusin-22523.html,,,,,,,2027-06-30,CS Bourgoin Jallieu Rugby (2023 - 2026) | ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Max PEARCE,https://www.allrugby.com/joueurs/max-pearce-16333.html,2,0,20,,,,,Bath Rugby (2026 - 2026) | Cardiff Rugby (2026 - 2026) | Bath Rugby (2026 - 2027)
TOP14,ASM,Mathis DE SAINT-ÉTIENNE,https://www.allrugby.com/joueurs/mathis-de-saint-etienne-23802.html,,,,,,,2027-06-30,US Bergerac Rugby (2015 - 2019) | ASM Clermont Auvergne (2019 - 2027)
TOP14,ASM,Matthieu PALMIER,https://www.allrugby.com/joueurs/matthieu-palmier-22657.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2022 - 2027)
TOP14,ASM,Paul GASPARD,https://www.allrugby.com/joueurs/paul-gaspard-22690.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2022 - 2027)
TOP14,ASM,Raphaël PAYRASTRE,https://www.allrugby.com/joueurs/raphael-payrastre-20635.html,,,,,,,2027-06-30,Association Sportive Béziers Hérault (2017 - 2025) | ASM Clermont Auvergne (2025 - 2027)
TOP14,ASM,Daniel MARAIS,https://www.allrugby.com/joueurs/daniel-marais-16332.html,,,,,,,,Bath Rugby (2023 - 2024)
TOP14,ASM,Scott BARRE,https://www.allrugby.com/joueurs/scott-barre-22519.html,,,,,,,2027-06-30,Rugby Club Toulonnais (2022 - 2024) | Association Sportive Béziers Hérault (2024 - 2026) | ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Eddie ERSKINE,https://www.allrugby.com/joueurs/eddie-erskine-14867.html,1,0,5,,,,,Hartpury RFC (2024 - 2025)
TOP14,ASM,Sione LAMELANGI,https://www.allrugby.com/joueurs/sione-lamelangi-23801.html,,,,,,,2027-06-30,Albi rugby League XIII (2022 - 2026) | ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Émilien VERDIER,https://www.allrugby.com/joueurs/emilien-verdier-22825.html,,,,,,,2027-06-30,US Issoire (2022 - 2026) | ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Iban DUBERTRAND,https://www.allrugby.com/joueurs/iban-dubertrand-23803.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2013 - 2027)
TOP14,ASM,Harvey CUCKSON,https://www.allrugby.com/joueurs/harvey-cuckson-13538.html,5,4,242,,,,,Worcester Warriors (2026 - 2026) | Bath Rugby (2026 - 2026) | Scarlets (2026 - 2027)
TOP14,ASM,Jonas FRADET,https://www.allrugby.com/joueurs/jonas-fradet-23545.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2016 - 2027)
TOP14,ASM,Jack BENNETT,https://www.allrugby.com/joueurs/jack-bennett-18532.html,1,1,63,,,,,Bath Rugby (2026 - 2026) | London Scottish (2026 - 2026) | Bath Rugby (2026 - 2027)
TOP14,ASM,Yannis CHAUMEIL,https://www.allrugby.com/joueurs/yannis-chaumeil-23799.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2022 - 2027)
TOP14,ASM,Juan MARTÍN MONTILLA,https://www.allrugby.com/joueurs/-juan-segundo-martin-montilla-21603.html,2,0,30,,,,2027-06-30,ASM Clermont Auvergne (2023 - 2027)
TOP14,ASM,Matéo TISSOT,https://www.allrugby.com/joueurs/mateo-tissot-23694.html,,,,,,,2027-06-30,Rugby Club Massy Essonne (2019 - 2025) | ASM Clermont Auvergne (2025 - 2027)
